city,neighbourhood,street,Area,Number of rooms,Floor,No. of floors,Building type,Heating system,Equipment,Building Energy Efficiency Class,Additional premises,Additional Equipment,Security,Nearest kindergarten,Nearest educational institution,Nearest shop,Public transport stop,crime,Price,Percent_Decrease,build_year,renovation_year,is_renovated,is_price_decreased,STREET,AVG_BIRTH_YEAR,TOTAL_CHILDREN,TOTAL_PEOPLE,TOTAL_DIVORCED,TOTAL_WIDOWED,TOTAL_MARRIED,TOTAL_SINGLE
Vilnius,Antakalnis,Filaretų g.,79.97,3,1,3,Brick,Gas,Fully equipped,,,,,520.0,990.0,1200.0,740.0,0,170000,,1994,1994.0,0,0,Filaretų g.,1973.8,2.0,20.0,3.0,1.0,11.0,5.0
Vilnius,Žirmūnai,Žirmūnų g.,30.0,1,7,9,Block house,Central thermostat,Fully equipped,,,,,140.0,400.0,280.0,140.0,"38,10 €/month
~ 1,27 €/m²",70000,,1967,2025.0,1,0,Žirmūnų g.,1976.1871020614008,4478.0,15863.0,2119.0,1673.0,5906.0,6165.0
Vilnius,Pašilaičiai,Dociškių g.,50.34,2,3,5,Brick,Central thermostat,Fully equipped,,,,,430.0,460.0,200.0,250.0,"29,70 €/month
~ 0,59 €/m²",134900,,2016,2016.0,0,0,Dociškių g.,1990.1379310344828,490.0,928.0,72.0,22.0,403.0,431.0
Vilnius,Naujamiestis,Švitrigailos g.,47.65,2,3,6,Brick,Central thermostat,Fully equipped,,Balcony,Conditioner Washing machine Furniture Kitchen furniture Recuperation,Steel doors Code door lock Video surveillance,260.0,370.0,200.0,10.0,"18,11 €/month
~ 0,38 €/m²",220000,,2018,2018.0,0,0,Švitrigailos g.,1982.208108108108,257.0,740.0,85.0,40.0,283.0,332.0
Vilnius,Naujamiestis,Eigulių g.,70.0,3,5,7,Brick,Central thermostat,Fully equipped,A+,Balcony,Furniture Conditioner Floor heating system Kitchen furniture Stove Dish washer Bath Recuperation,Steel doors Video surveillance Code door lock,810.0,710.0,490.0,420.0,2,389000,,2023,2023.0,0,0,,,,,,,,
Vilnius,Žvėrynas,Pušų g.,32.0,1,2,2,Wooden house,Gas,Fully equipped,,,,,70.0,340.0,310.0,70.0,5,110000,,1940,1940.0,0,0,Pušų g.,1980.9104084321475,191.0,759.0,58.0,30.0,283.0,388.0
Vilnius,Naujamiestis,Šaltinių g.,77.92,3,1,5,Block house,Central,Partially equipped,,,,,230.0,130.0,170.0,290.0,"130,91 €/month
~ 1,68 €/m²",220000,,1976,1976.0,0,0,Šaltinių g.,1982.9163879598661,222.0,598.0,48.0,23.0,273.0,254.0
Vilnius,Pašilaičiai,Girulių g.,64.0,3,1,9,Block house,Central thermostat,Fully equipped,,Balcony,Furniture Washing machine Kitchen furniture Stove,Steel doors Alarm system Code door lock,80.0,920.0,170.0,150.0,"36,48 €/month
~ 0,57 €/m²",159000,"0,6%",2008,2008.0,0,1,Girulių g.,1992.9687184661957,1243.0,1982.0,155.0,28.0,803.0,996.0
Vilnius,Antakalnis,Antakalnio g.,63.0,3,1,6,Brick,Central,Fully equipped,,Storeroom Balcony Terrace Cellar Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,530.0,150.0,340.0,180.0,"75,60 €/month
~ 1,20 €/m²",175000,,1987,1987.0,0,0,Antakalnio g.,1975.7874720357943,1212.0,4470.0,623.0,406.0,1601.0,1840.0
Vilnius,Žirmūnai,Minties g.,43.94,2,1,5,Block house,Central,Fully equipped,,,,,270.0,400.0,200.0,70.0,"40,86 €/month
~ 0,93 €/m²",109900,,1967,1967.0,0,0,Minties g.,1975.5648304065433,1148.0,4157.0,601.0,408.0,1515.0,1633.0
Vilnius,Šeškinė,Deltuvos g.,73.0,3,7,8,Brick,Central thermostat,Fully equipped,,Terrace,Shower Bath,Steel doors Code door lock,430.0,330.0,380.0,280.0,1,315000,,2020,2020.0,0,0,Deltuvos g.,1989.1671826625386,116.0,323.0,23.0,5.0,141.0,154.0
Vilnius,Justiniškės,Rygos g.,38.8,1,1,9,Brick,Central thermostat,Partially equipped,B,Terrace,,Steel doors Code door lock,180.0,360.0,110.0,210.0,9,94500,,2024,2024.0,0,0,Rygos g.,1978.1837837837838,1073.0,3515.0,400.0,291.0,1491.0,1333.0
Vilnius,Senamiestis,Bokšto g.,24.05,1,1,3,Brick,Central,Fully equipped,,Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock,500.0,100.0,90.0,140.0,"30,06 €/month
~ 1,25 €/m²",117000,"2,5%",1940,1940.0,0,1,Bokšto g.,1987.1567164179105,132.0,268.0,24.0,7.0,102.0,135.0
Vilnius,Senamiestis,Šv. Stepono g.,86.19,4,4,4,Brick,Central,Fully equipped,,Storeroom Balcony Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Bath,Steel doors Code door lock,150.0,130.0,80.0,130.0,44,299000,,1973,1973.0,0,0,Šv. Stepono g.,1984.459826946848,613.0,1618.0,169.0,62.0,544.0,843.0
Vilnius,Žirmūnai,Tuskulėnų g.,37.21,1,8,12,Brick,Central,Fully equipped,,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,300.0,280.0,90.0,120.0,30,99000,"5,7%",1979,1979.0,0,1,Tuskulėnų g.,1975.248310442555,1305.0,4587.0,547.0,459.0,1797.0,1784.0
Vilnius,Užupis,Varpų g.,55.58,2,1,5,Brick,Central,Fully equipped,,,,,120.0,260.0,570.0,180.0,3,169500,,1980,1980.0,0,0,,,,,,,,
Vilnius,Pilaitė,Tilžės g.,95.6,4,1,2,Brick,Gas,Fully equipped,,,,,470.0,470.0,720.0,640.0,4,258000,,2022,2022.0,0,0,Tilžės g.,1995.9761904761904,35.0,42.0,1.0,0.0,19.0,22.0
Vilnius,Žvėrynas,Sėlių g.,101.0,3,3,4,Brick,Electric,Fully equipped,,,,,290.0,370.0,450.0,180.0,1,320000,,2000,2000.0,0,0,Sėlių g.,1983.1980099502487,402.0,1005.0,100.0,53.0,399.0,453.0
Vilnius,Antakalnis,Duburio g.,43.37,2,3,4,Brick,Gas,Fully equipped,A+,Balcony,,Steel doors Code door lock,1600.0,1700.0,1400.0,410.0,0,119000,,2023,2023.0,0,0,Duburio g.,1993.304347826087,82.0,184.0,16.0,1.0,79.0,88.0
Vilnius,Antakalnis,Duburio g.,49.37,2,3,4,Brick,Gas,Fully equipped,,Balcony,,Steel doors Code door lock,1600.0,1700.0,1400.0,410.0,0,139000,,2023,2023.0,0,0,Duburio g.,1993.304347826087,82.0,184.0,16.0,1.0,79.0,88.0
Vilnius,Šnipiškės,Daugėliškio g.,65.59,3,6,7,Brick,Central thermostat,Fully equipped,A,Balcony,Plastic pipes Shower Recuperation,Steel doors Code door lock Video surveillance,350.0,500.0,450.0,80.0,14,250000,,2024,2024.0,0,0,Daugėliškio g.,1989.1091234347048,249.0,559.0,55.0,17.0,208.0,279.0
Vilnius,Lazdynėliai,Jonažolių g.,76.17,3,5,7,Brick,Central thermostat,Fully equipped,,,Floor heating system Dish washer,,370.0,770.0,120.0,120.0,"44,94 €/month
~ 0,59 €/m²",185500,"0,5%",2004,2004.0,0,1,,,,,,,,
Vilnius,Pilaitė,I. Kanto al.,35.7,1,4,5,Block house,Central,Fully equipped,,Balcony Cellar,Furniture,Steel doors Code door lock,170.0,300.0,210.0,110.0,6,97000,,1994,1994.0,0,0,I. Kanto al.,1980.7820206841686,851.0,2514.0,260.0,131.0,1098.0,1025.0
Vilnius,Antakalnis,Antakalnio g.,70.88,4,5,5,Brick,Central,Not equipped,,,,,260.0,370.0,170.0,90.0,3,145000,,1967,1967.0,0,0,Antakalnio g.,1975.7874720357943,1212.0,4470.0,623.0,406.0,1601.0,1840.0
Vilnius,Žirmūnai,Minties g.,70.77,3,5,6,Brick,Central thermostat,Fully equipped,,,,,100.0,220.0,540.0,160.0,"65,11 €/month
~ 0,92 €/m²",271950,,2004,2004.0,0,0,Minties g.,1975.5648304065433,1148.0,4157.0,601.0,408.0,1515.0,1633.0
Vilnius,Antakalnis,Smėlio g.,51.0,3,3,5,Brick,Central thermostat,Fully equipped,C,Balcony Cellar Closet,Furniture Washing machine Bath,Steel doors Code door lock,260.0,140.0,140.0,90.0,"30,09 €/month
~ 0,59 €/m²",160000,,1960,1960.0,0,0,Smėlio g.,1978.20741599073,255.0,863.0,116.0,73.0,309.0,365.0
Vilnius,Žirmūnai,Žirmūnų g.,42.0,2,10,12,Brick,Central,Fully equipped,,,Furniture Washing machine,Steel doors Code door lock,190.0,450.0,40.0,100.0,"51,66 €/month
~ 1,23 €/m²",79500,,1980,1980.0,0,0,Žirmūnų g.,1976.1871020614008,4478.0,15863.0,2119.0,1673.0,5906.0,6165.0
Vilnius,Senamiestis,Šiaulių g.,118.0,4,2,3,Brick,Central,Fully equipped,,Parking space,,Code door lock,110.0,370.0,180.0,170.0,30,310000,,1940,1940.0,0,0,Šiaulių g.,1982.6926605504586,86.0,218.0,22.0,15.0,77.0,104.0
Vilnius,Naujininkai,Dariaus ir Girėno g.,18.0,1,2,5,Brick,Central,Fully equipped,,,,,150.0,250.0,170.0,140.0,5,45000,,1970,1970.0,0,0,Dariaus ir Girėno g.,1974.6187335092347,350.0,1516.0,331.0,156.0,458.0,571.0
Vilnius,Naujamiestis,Savanorių pr.,37.0,2,2,5,Brick,Central,Fully equipped,,Balcony,Bath,Steel doors Code door lock,80.0,140.0,250.0,70.0,"54,02 €/month
~ 1,46 €/m²",86000,,1962,1962.0,0,0,Savanorių pr.,1986.9210337401291,649.0,1393.0,87.0,34.0,603.0,669.0
Vilnius,Pilaitė,Priegliaus g.,62.02,3,4,6,Block house,Central thermostat,Fully equipped,,,,,300.0,300.0,130.0,180.0,"33,49 €/month
~ 0,54 €/m²",194500,,2014,2014.0,0,0,Priegliaus g.,1991.2707581227437,468.0,831.0,67.0,23.0,355.0,386.0
Vilnius,Naujamiestis,Gerosios Vilties g.,45.0,2,3,5,Block house,Central,Fully equipped,,Storeroom Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,380.0,190.0,240.0,120.0,17,95000,,1962,1962.0,0,0,,,,,,,,
Vilnius,Žvėrynas,Vilkų g.,53.0,2,3,4,Brick,Geothermal,Fully equipped,A+,Storeroom Terrace Cellar Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,,180.0,480.0,390.0,280.0,13,320000,,2021,2021.0,0,0,Vilkų g.,1981.015873015873,16.0,63.0,8.0,4.0,27.0,24.0
Vilnius,Senamiestis,Kauno g.,71.84,3,2,4,Brick,Central,Fully equipped,,Closet,,Steel doors Code door lock,340.0,240.0,110.0,50.0,40,257000,,1940,1940.0,0,0,Kauno g.,1982.215425531915,149.0,376.0,43.0,19.0,136.0,178.0
Vilnius,Senamiestis,Tilto g.,120.5,4,1,2,Brick,Gas,Fully equipped,,,,,310.0,120.0,220.0,190.0,28,499000,"9,1%",1940,2014.0,1,1,Tilto g.,1983.957264957265,115.0,351.0,29.0,11.0,135.0,176.0
Vilnius,Lazdynėliai,Žaibo g.,44.0,2,1,4,Brick,Central thermostat,Fully equipped,,,,,140.0,1800.0,390.0,360.0,"20,24 €/month
~ 0,46 €/m²",165000,,2022,2022.0,0,0,,,,,,,,
Vilnius,Naujamiestis,A. Vivulskio g.,77.05,4,1,4,Brick,Central,Fully equipped,,,,,90.0,190.0,150.0,170.0,25,315000,,1940,1940.0,0,0,A. Vivulskio g.,1983.0664945125889,560.0,1549.0,168.0,76.0,570.0,735.0
Vilnius,Jeruzalė,Ateities g.,39.13,2,5,5,Block house,Central,Fully equipped,,,,,40.0,710.0,150.0,100.0,6,54000,,1978,1978.0,0,0,,,,,,,,
Vilnius,Naujininkai,Kapsų g.,37.74,2,2,5,Monolithic,"Central thermostat, sun energy",Partially equipped,A++,Terrace,Floor heating system Plastic pipes Recuperation,Steel doors Alarm system Code door lock Video surveillance,460.0,410.0,370.0,450.0,1,137000,,2024,2024.0,0,0,Kapsų g.,1978.0464646464648,392.0,1485.0,211.0,122.0,532.0,620.0
Vilnius,Senamiestis,Trakų g.,68.0,3,1,3,Brick,Central,Fully equipped,,Parking space Closet,Washing machine Furniture Refrigerator Stove Dish washer Bath,Steel doors Code door lock,100.0,90.0,120.0,60.0,21,280000,,1982,1982.0,0,0,Trakų g.,1982.9709543568465,81.0,241.0,41.0,10.0,83.0,107.0
Vilnius,Žvėrynas,Lapių g.,59.0,2,2,5,Brick,Central thermostat,Fully equipped,,Balcony Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Alarm system Code door lock Video surveillance,90.0,250.0,100.0,110.0,3,330000,,2023,2023.0,0,0,Lapių g.,1994.5869565217392,34.0,46.0,1.0,1.0,18.0,26.0
Vilnius,Žirmūnai,Rinktinės g.,32.73,1,3,9,Block house,Central,Other,,,,,250.0,140.0,260.0,110.0,"40,26 €/month
~ 1,23 €/m²",70000,,1976,1976.0,0,0,Rinktinės g.,1975.636921965318,798.0,2768.0,311.0,270.0,1145.0,1042.0
Vilnius,Žirmūnai,Žirmūnų g.,30.0,2,3,3,Brick,Central thermostat,Fully equipped,,,Furniture Washing machine Kitchen furniture Stove Dish washer,Steel doors Code door lock,190.0,260.0,150.0,100.0,11,115000,,1960,2023.0,1,0,Žirmūnų g.,1976.1871020614008,4478.0,15863.0,2119.0,1673.0,5906.0,6165.0
Vilnius,Naujamiestis,Gerosios Vilties g.,56.89,3,3,5,Block house,Central,Fully equipped,,Balcony,,,340.0,190.0,240.0,150.0,19,102000,"4,7%",1961,1961.0,0,1,,,,,,,,
Vilnius,Senamiestis,Subačiaus g.,66.0,2,3,3,Brick,"Gas, solid fuel",Fully equipped,,Storeroom Balcony Cellar,,Steel doors Code door lock,250.0,180.0,280.0,220.0,28,270000,,1940,1940.0,0,0,Subačiaus g.,1982.77539223782,467.0,1211.0,143.0,63.0,464.0,541.0
Vilnius,Senamiestis,Subačiaus g.,65.0,3,2,3,Brick,Gas,Fully equipped,,Storeroom Balcony Cellar,,Steel doors Code door lock,250.0,180.0,280.0,220.0,28,270000,,1940,1940.0,0,0,Subačiaus g.,1982.77539223782,467.0,1211.0,143.0,63.0,464.0,541.0
Vilnius,Antakalnis,P. Vileišio g.,65.0,2,1,4,Brick,"Electric, gas",Fully equipped,,Parking space Closet,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Bath Recuperation,Steel doors Alarm system Code door lock Video surveillance,520.0,250.0,450.0,170.0,10,260000,"0,4%",1940,2005.0,1,1,P. Vileišio g.,1978.0977232924693,906.0,2855.0,338.0,276.0,1049.0,1192.0
Vilnius,Žirmūnai,Žirmūnų g.,43.92,2,5,5,Block house,Central,Fully equipped,,Balcony Closet,,Steel doors,130.0,230.0,530.0,280.0,"48,75 €/month
~ 1,11 €/m²",124500,,1966,1966.0,0,0,Žirmūnų g.,1976.1871020614008,4478.0,15863.0,2119.0,1673.0,5906.0,6165.0
Vilnius,Justiniškės,Sviliškių g.,56.03,2,2,5,Brick,Central thermostat,Fully equipped,,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,280.0,210.0,200.0,130.0,"30,26 €/month
~ 0,54 €/m²",138000,,2008,2008.0,0,0,,,,,,,,
Vilnius,Antakalnis,Volungės g.,50.36,2,5,5,Brick,Central,Other,,Storeroom Balcony Cellar,,Steel doors Code door lock,340.0,110.0,300.0,230.0,"72,01 €/month
~ 1,43 €/m²",118000,,1979,1979.0,0,0,Volungės g.,1976.4162162162163,234.0,740.0,83.0,68.0,309.0,280.0
Vilnius,Fabijoniškės,P. Žadeikos g.,81.19,4,8,9,Block house,Central,Fully equipped,D,Storeroom Balcony Cellar Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower Bath,Code door lock,210.0,380.0,320.0,170.0,6,150000,"0,7%",1989,1989.0,0,1,P. Žadeikos g.,1980.0535470668485,1017.0,2932.0,267.0,174.0,1326.0,1165.0
Vilnius,Pašilaičiai,Pavilnionių g.,75.25,3,2,7,Monolithic,Central thermostat,Fully equipped,,Terrace Parking space,Washing machine Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,320.0,610.0,110.0,160.0,"48,16 €/month
~ 0,64 €/m²",179000,,2008,2008.0,0,0,Pavilnionių g.,1989.455782312925,647.0,1323.0,110.0,40.0,479.0,694.0
Vilnius,Senamiestis,K. Kalinausko g.,45.0,2,1,2,Log house,Gas,Fully equipped,,Parking space,Washing machine Furniture Kitchen furniture Plastic pipes Shower,Steel doors,410.0,60.0,490.0,280.0,23,140000,,1940,1940.0,0,0,K. Kalinausko g.,1977.8481012658228,64.0,158.0,11.0,12.0,74.0,61.0
Vilnius,Senamiestis,K. Kalinausko g.,48.0,2,2,2,Log house,Gas,Fully equipped,,Storeroom Balcony Terrace Parking space,Washing machine Furniture Kitchen furniture Stove Bath,,410.0,60.0,490.0,280.0,23,120000,,1940,1940.0,0,0,K. Kalinausko g.,1977.8481012658228,64.0,158.0,11.0,12.0,74.0,61.0
Vilnius,Naujamiestis,Vytenio g.,42.7,2,4,4,Brick,Central,Fully equipped,,Balcony Cellar,,,260.0,230.0,260.0,90.0,"64,90 €/month
~ 1,52 €/m²",110000,,1959,1959.0,0,0,Vytenio g.,1983.473136193253,542.0,2401.0,173.0,76.0,666.0,1486.0
Vilnius,Žirmūnai,Žirmūnų g.,47.68,2,2,5,Block house,Central,Partially equipped,,Balcony Cellar,Bath,Steel doors Code door lock,180.0,300.0,170.0,160.0,"52,92 €/month
~ 1,11 €/m²",105000,"1,9%",1965,1965.0,0,1,Žirmūnų g.,1976.1871020614008,4478.0,15863.0,2119.0,1673.0,5906.0,6165.0
Vilnius,Justiniškės,Justiniškių g.,81.0,4,8,9,Block house,Central thermostat,Fully equipped,B,Storeroom Balcony Cellar,,,230.0,340.0,440.0,50.0,"50,22 €/month
~ 0,62 €/m²",195000,,1985,2015.0,1,0,Justiniškių g.,1977.4186711121695,1287.0,4199.0,490.0,370.0,1787.0,1552.0
Vilnius,Paupys,Aukštaičių g.,58.0,2,1,4,Brick,Central thermostat,Fully equipped,A,Terrace Parking space Closet,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Bath Recuperation,Steel doors Alarm system Code door lock,280.0,300.0,160.0,70.0,"24,36 €/month
~ 0,42 €/m²",379000,,2020,2020.0,0,0,,,,,,,,
Vilnius,Senamiestis,Gėlių g.,21.0,1,1,4,Brick,Electric,Fully equipped,,,,,120.0,300.0,120.0,20.0,49,96900,3%,1940,1940.0,0,1,Gėlių g.,1984.0974025974026,60.0,154.0,26.0,6.0,58.0,64.0
Vilnius,Lazdynėliai,Lazdynėlių g.,45.99,2,3,5,Block house,Central,Fully equipped,,Storeroom,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,,500.0,1100.0,310.0,230.0,"28,05 €/month
~ 0,61 €/m²",125000,,2005,2005.0,0,0,,,,,,,,
Vilnius,Senamiestis,Didžioji g.,94.0,3,2,3,Brick,Central thermostat,Partially equipped,,,,,410.0,90.0,50.0,110.0,24,535000,,1940,2015.0,1,0,Didžioji g.,1980.736559139785,148.0,372.0,28.0,10.0,155.0,179.0
Vilnius,Markučiai,Paplaujos g.,90.0,3,4,5,Brick,Central thermostat,Fully equipped,,Balcony Parking space Terrace,Fireplace Furniture Washing machine Refrigerator Kitchen furniture Stove Plastic pipes Shower Bath,Steel doors Alarm system Guard Code door lock,450.0,610.0,260.0,170.0,4,414000,,2013,2013.0,0,0,,,,,,,,
Vilnius,Viršuliškės,Viršuliškių g.,63.67,3,1,9,Block house,Central,Fully equipped,,,,,130.0,480.0,240.0,270.0,"71,31 €/month
~ 1,12 €/m²",98900,,1977,1977.0,0,0,Viršuliškių g.,1975.7553257755076,2239.0,8027.0,1024.0,849.0,3150.0,3004.0
Vilnius,Lazdynai,Žėručio g.,72.43,3,5,5,Block house,Central,Fully equipped,,,,,230.0,80.0,280.0,180.0,11,155000,,1970,1970.0,0,0,Žėručio g.,1975.3953488372092,506.0,1806.0,233.0,204.0,716.0,653.0
Vilnius,Šiaurės miestelis,Kazimiero Ladygos g.,54.0,2,2,7,Brick,Central thermostat,Fully equipped,,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors Code door lock,290.0,130.0,150.0,250.0,14,155000,"1,9%",2003,2003.0,0,1,,,,,,,,
Vilnius,Šiaurės miestelis,Kazimiero Ladygos g.,54.0,2,2,7,Block house,Central thermostat,Fully equipped,,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors Code door lock,290.0,130.0,150.0,250.0,14,155000,"1,9%",2003,2003.0,0,1,,,,,,,,
Vilnius,Jeruzalė,Maumedžių g.,45.71,2,1,9,Brick,Central,Fully equipped,,,Furniture Washing machine Kitchen furniture Stove Dish washer,Code door lock,280.0,570.0,320.0,230.0,"57,14 €/month
~ 1,25 €/m²",127000,"1,6%",1990,1990.0,0,1,,,,,,,,
Vilnius,Naujamiestis,Vinco Kudirkos g.,136.0,4,4,4,Brick,Gas,Fully equipped,,Storeroom Terrace Parking space Closet,Conditioner Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Bath,Steel doors,160.0,350.0,410.0,330.0,5,490000,,2000,2000.0,0,0,Vinco Kudirkos g.,1982.491620111732,152.0,358.0,27.0,15.0,164.0,152.0
Vilnius,Naujoji Vilnia,Dūmų g.,18.0,1,3,3,Brick,Electric,Fully equipped,,,,,810.0,950.0,410.0,80.0,7,37000,,1988,1988.0,0,0,Dūmų g.,1986.3761467889908,455.0,1417.0,143.0,0.0,286.0,988.0
Vilnius,Fabijoniškės,Vėtrungių g.,66.8,3,1,5,Block house,Central,Fully equipped,,Balcony Closet,,Code door lock,140.0,270.0,210.0,180.0,3,125000,,1990,1990.0,0,0,,,,,,,,
Vilnius,Senamiestis,J. Basanavičiaus g.,30.66,2,3,3,Brick,Central,Fully equipped,,,Furniture Refrigerator Kitchen furniture Stove Dish washer,Steel doors Code door lock,180.0,220.0,130.0,60.0,30,158000,,1940,1940.0,0,0,J. Basanavičiaus g.,1990.4626865671642,85.0,201.0,10.0,5.0,78.0,108.0
Vilnius,Lazdynėliai,Žaibo g.,41.0,2,1,4,Brick,"Central thermostat, gas",Fully equipped,,Terrace,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,180.0,1800.0,390.0,350.0,0,145000,,2019,2019.0,0,0,,,,,,,,
Vilnius,Karoliniškės,Rolando Jankausko g.,77.9,4,1,5,Block house,Central,Fully equipped,,,,,480.0,150.0,250.0,170.0,13,135900,,1972,1972.0,0,0,Rolando Jankausko g.,1975.1729428172944,358.0,1434.0,218.0,164.0,518.0,534.0
Vilnius,Naujamiestis,Savanorių pr.,21.5,1,5,9,Block house,Central,Fully equipped,,,,,250.0,310.0,150.0,120.0,"30,53 €/month
~ 1,42 €/m²",69500,,1965,1965.0,0,0,Savanorių pr.,1986.9210337401291,649.0,1393.0,87.0,34.0,603.0,669.0
Vilnius,Viršuliškės,Viršilų g.,47.01,2,16,18,Monolithic,Central thermostat,Fully equipped,,Balcony Parking space,Conditioner Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,380.0,280.0,680.0,190.0,12,185000,,2023,2023.0,0,0,Viršilų g.,1989.967741935484,233.0,434.0,46.0,10.0,168.0,210.0
Vilnius,Šnipiškės,Rinktinės g.,41.2,2,1,4,Brick,Central,Fully equipped,C,Cellar Closet,Washing machine Kitchen furniture Stove,Steel doors Code door lock,70.0,290.0,140.0,170.0,16,119900,"5,6%",1964,2015.0,1,1,Rinktinės g.,1978.3413014608234,223.0,753.0,90.0,65.0,283.0,315.0
Vilnius,Naujamiestis,Skroblų g.,20.0,1,7,12,Brick,Central,Fully equipped,,,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Code door lock,150.0,310.0,240.0,170.0,11,47500,,1976,1976.0,0,0,,,,,,,,
Vilnius,Markučiai,Subačiaus g.,135.0,4,4,4,Brick,Central thermostat,Partially equipped,,,,,460.0,260.0,480.0,140.0,4,337500,,2019,2019.0,0,0,,,,,,,,
Vilnius,Senamiestis,Subačiaus g.,135.0,4,3,3,Brick,Central thermostat,Partially equipped,,,,,460.0,260.0,480.0,140.0,4,337500,,2019,2019.0,0,0,Subačiaus g.,1982.77539223782,467.0,1211.0,143.0,63.0,464.0,541.0
Vilnius,Šiaurės miestelis,Žygio g.,62.59,2,2,8,Brick,Central thermostat,Fully equipped,,,,,30.0,430.0,80.0,130.0,"43,19 €/month
~ 0,69 €/m²",189900,,2007,2007.0,0,0,,,,,,,,
Vilnius,Baltupiai,Didlaukio g.,64.06,3,1,5,Block house,Central,Fully equipped,,,,,260.0,90.0,280.0,110.0,9,134700,"2,4%",1978,1978.0,0,1,,,,,,,,
Vilnius,Naujoji Vilnia,Pergalės g.,16.0,1,2,3,Brick,Central thermostat,Fully equipped,,,,,230.0,180.0,350.0,300.0,7,47800,,1960,2022.0,1,0,Pergalės g.,1976.0835866261398,187.0,658.0,93.0,70.0,237.0,258.0
Vilnius,Šnipiškės,Rinktinės g.,49.0,2,1,7,Brick,Central thermostat,Fully equipped,A+,Balcony Terrace,Furniture Washing machine Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Recuperation,Steel doors Code door lock,410.0,300.0,220.0,230.0,"24,01 €/month
~ 0,49 €/m²",240000,"1,6%",2020,2020.0,0,1,Rinktinės g.,1978.3413014608234,223.0,753.0,90.0,65.0,283.0,315.0
Vilnius,Antakalnis,Tverečiaus g.,49.0,3,3,5,Brick,Central,Fully equipped,,Storeroom Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock,90.0,220.0,240.0,180.0,6,157000,"1,3%",1963,1963.0,0,1,Tverečiaus g.,1974.0879689521346,218.0,773.0,110.0,93.0,258.0,312.0
Vilnius,Vilkpėdė,Vaduvos g.,40.29,1,3,5,Block house,Central,Partially equipped,,,,,2000.0,170.0,400.0,50.0,"19,34 €/month
~ 0,48 €/m²",71500,"1,4%",1984,1984.0,0,1,Vaduvos g.,1978.7439577039274,796.0,2648.0,400.0,187.0,1063.0,998.0
Vilnius,Lazdynėliai,Jonažolių g.,75.0,3,6,9,Block house,Central thermostat,Fully equipped,,Balcony,Furniture Conditioner Kitchen furniture Stove Bath,Steel doors Alarm system Code door lock,310.0,510.0,260.0,110.0,"49,50 €/month
~ 0,66 €/m²",199000,,2008,2008.0,0,0,,,,,,,,
Vilnius,Jeruzalė,Rugių g.,52.51,2,5,5,Brick,Central,Fully equipped,,,,,450.0,550.0,500.0,180.0,5,149000,,1999,1999.0,0,0,,,,,,,,
Vilnius,Senamiestis,Tauro g.,32.82,2,1,5,Brick,Gas,Fully equipped,,,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Bath,Steel doors,370.0,320.0,300.0,240.0,16,147000,,1941,2021.0,1,0,,,,,,,,
Vilnius,Užupis,Polocko g.,156.0,6,2,3,Brick,Central,Not equipped,,,,,250.0,190.0,300.0,70.0,"293,28 €/month
~ 1,88 €/m²",470000,,1940,1940.0,0,0,,,,,,,,
